book	status2	status	PARAGON	tok_length		ParagonURI	local_path
0412IbnJacfarQayruwani.MaYajuziLiShacir	pri	pri	z	20255		z	../data/0412IbnJacfarQayruwani/0412IbnJacfarQayruwani.MaYajuziLiShacir/0412IbnJacfarQayruwani.MaYajuziLiShacir.Shamela0036088-ara1
0385IbnShahin.TarikhAsmaDucafa	pri	pri	z	20249		z	../data/0385IbnShahin/0385IbnShahin.TarikhAsmaDucafa/0385IbnShahin.TarikhAsmaDucafa.Shamela0011083-ara1.completed
0911Suyuti.MucjamMaqalid	pri	pri	z	20243		z	../data/0911Suyuti/0911Suyuti.MucjamMaqalid/0911Suyuti.MucjamMaqalid.Shamela0007039-ara1
0054HassanIbnThabit.Diwan	pri	pri	z	20222		z	../data/0054HassanIbnThabit/0054HassanIbnThabit.Diwan/0054HassanIbnThabit.Diwan.ShamAY0037912-ara1
0296IbnMuctazz.Badic	pri	pri	language: balagha	20215	1	0000Paragon.LughaBalagha	../data/0296IbnMuctazz/0296IbnMuctazz.Badic/0296IbnMuctazz.Badic.Shamela0011661-ara1.completed
1450Anonymous.AhadithMukhtara	pri	pri	z	20207		z	../data/1450Anonymous/1450Anonymous.AhadithMukhtara/1450Anonymous.AhadithMukhtara.Zaydiyya0000129-ara1
0200AbuGhanimKhurasani.MudawwanaSughra	pri	pri	z	20185		z	../data/0200AbuGhanimKhurasani/0200AbuGhanimKhurasani.MudawwanaSughra/0200AbuGhanimKhurasani.MudawwanaSughra.ShamIbadiyya0000772-ara1
1250Shawkani.QawlJali	pri	pri	z	20163		z	../data/1250Shawkani/1250Shawkani.QawlJali/1250Shawkani.QawlJali.ShamAY0034336-ara1
0565IbnFunduqBayhaqi.TatimmatSiwanHikma	pri	pri	z	20154		z	../data/0565IbnFunduqBayhaqi/0565IbnFunduqBayhaqi.TatimmatSiwanHikma/0565IbnFunduqBayhaqi.TatimmatSiwanHikma.Shamela0000273-ara1.completed
0794BadrDinZarkashi.TashihCumda	pri	pri	z	20150		z	../data/0794BadrDinZarkashi/0794BadrDinZarkashi.TashihCumda/0794BadrDinZarkashi.TashihCumda.ShamAY0037374-ara1
0597IbnJawzi.AdabHasanBasri	pri	pri	z	20136		z	../data/0597IbnJawzi/0597IbnJawzi.AdabHasanBasri/0597IbnJawzi.AdabHasanBasri.ShamAY0034570-ara1
1450KhalidRibat.JamicIbnHanbalTafsir	pri	pri	z	20128		z	../data/1450KhalidRibat/1450KhalidRibat.JamicIbnHanbalTafsir/1450KhalidRibat.JamicIbnHanbalTafsir.Sham19Y0020869-ara1
0207IbnZiyadFarra.LughatQuran	pri	pri	z	20115		z	../data/0207IbnZiyadFarra/0207IbnZiyadFarra.LughatQuran/0207IbnZiyadFarra.LughatQuran.Sham19Y0014261-ara1
0699ShihabDinIshbiliLakhmi.Gharamiyya	pri	pri	z	20113		z	../data/0699ShihabDinIshbiliLakhmi/0699ShihabDinIshbiliLakhmi.Gharamiyya/0699ShihabDinIshbiliLakhmi.Gharamiyya.Sham19Y0036127-ara1
0630IbnMuhammadBadrDinRazi.HujajQuran	pri	pri	z	20094		z	../data/0630IbnMuhammadBadrDinRazi/0630IbnMuhammadBadrDinRazi.HujajQuran/0630IbnMuhammadBadrDinRazi.HujajQuran.Shamela0005548-ara1
1308IbnKhalilHindiCuthmani.MunazaraTaqririyya	pri	pri	z	20038		z	../data/1308IbnKhalilHindiCuthmani/1308IbnKhalilHindiCuthmani.MunazaraTaqririyya/1308IbnKhalilHindiCuthmani.MunazaraTaqririyya.Shamela0006546-ara1
0833IbnJazari.MunjidMuqriyyin	pri	pri	z	20028		z	../data/0833IbnJazari/0833IbnJazari.MunjidMuqriyyin/0833IbnJazari.MunjidMuqriyyin.Shamela0008677-ara1
0911Suyuti.AmrBiIttibac	pri	pri	z	20005		z	../data/0911Suyuti/0911Suyuti.AmrBiIttibac/0911Suyuti.AmrBiIttibac.Shamela0000248-ara1
0330Sirafi.Rihla	pri	pri	z	19989		z	../data/0330Sirafi/0330Sirafi.Rihla/0330Sirafi.Rihla.Shamela0011269-ara1.completed
0515IbnQattac.DurraKhatira	pri	pri	z	19980		z	../data/0515IbnQattac/0515IbnQattac.DurraKhatira/0515IbnQattac.DurraKhatira.Shamela0005424-ara1.completed
0431IbnMuhammadZuzani.HamasatZurafa	pri	pri	z	19978		z	../data/0431IbnMuhammadZuzani/0431IbnMuhammadZuzani.HamasatZurafa/0431IbnMuhammadZuzani.HamasatZurafa.Shamela0000752-ara1
0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat	pri	pri	z	19958		z	../data/0940IbnHusaynMuhaqqiqThaniKaraki/0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat/0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat.Shia000133-ara1
0688IbnAhmadIshbiliUmawi.TafsirKitabCaziz	pri	pri	z	19953		z	../data/0688IbnAhmadIshbiliUmawi/0688IbnAhmadIshbiliUmawi.TafsirKitabCaziz/0688IbnAhmadIshbiliUmawi.TafsirKitabCaziz.Shamela0010091-ara1
0429AbuMansurThacalibi.Shakwa	pri	pri	z	19927		z	../data/0429AbuMansurThacalibi/0429AbuMansurThacalibi.Shakwa/0429AbuMansurThacalibi.Shakwa.Shamela0022892-ara1.completed
0413ShaykhMufid.MasailCasharFiGhayba	pri	pri	z	19919		z	../data/0413ShaykhMufid/0413ShaykhMufid.MasailCasharFiGhayba/0413ShaykhMufid.MasailCasharFiGhayba.Shia003995-ara1
0375IbnHamzaBasri.Tanbihat	pri	pri	z	19885		z	../data/0375IbnHamzaBasri/0375IbnHamzaBasri.Tanbihat/0375IbnHamzaBasri.Tanbihat.JK010226-ara1
1069IbnCammarShurunbulali.NurIdah	pri	pri	z	19849		z	../data/1069IbnCammarShurunbulali/1069IbnCammarShurunbulali.NurIdah/1069IbnCammarShurunbulali.NurIdah.ShamAY0034214-ara1
1029QasimIbnMuhammadImam.HatfAnfAfak	pri	pri	z	19842		z	../data/1029QasimIbnMuhammadImam/1029QasimIbnMuhammadImam.HatfAnfAfak/1029QasimIbnMuhammadImam.HatfAnfAfak.Zaydiyya0000338-ara1
0965ZaynDinCabdGhaffar.NuqatWaDawair	pri	pri	z	19821		z	../data/0965ZaynDinCabdGhaffar/0965ZaynDinCabdGhaffar.NuqatWaDawair/0965ZaynDinCabdGhaffar.NuqatWaDawair.Kraken220413194020-ara1
0336IbnHumamIskafi.Tamhis	pri	pri	z	19782		z	../data/0336IbnHumamIskafi/0336IbnHumamIskafi.Tamhis/0336IbnHumamIskafi.Tamhis.Shia001130-ara1
0542IbnCaliDiyaDinIbnShajari.MaLamYunshar	pri	pri	z	19781		z	../data/0542IbnCaliDiyaDinIbnShajari/0542IbnCaliDiyaDinIbnShajari.MaLamYunshar/0542IbnCaliDiyaDinIbnShajari.MaLamYunshar.Shamela0005354-ara1
0413ShaykhMufid.FusulCashara	pri	pri	z	19776		z	../data/0413ShaykhMufid/0413ShaykhMufid.FusulCashara/0413ShaykhMufid.FusulCashara.Shia001302-ara1
0665AbuShama.KhutbatMuammal	pri	pri	z	19770		z	../data/0665AbuShama/0665AbuShama.KhutbatMuammal/0665AbuShama.KhutbatMuammal.Sham19Y0014447-ara1
0692IbnCabdZahir.AltafKhafiyya	pri	pri	z	19749		z	../data/0692IbnCabdZahir/0692IbnCabdZahir.AltafKhafiyya/0692IbnCabdZahir.AltafKhafiyya.GVDB20220302-ara1.completed
0571IbnCasakir.ArbacunaMinMusawat	pri	pri	z	19739		z	../data/0571IbnCasakir/0571IbnCasakir.ArbacunaMinMusawat/0571IbnCasakir.ArbacunaMinMusawat.Shamela0009371-ara1
0620IbnQudamaMaqdisi.MuntakhabMinCilal	pri	pri	z	19734		z	../data/0620IbnQudamaMaqdisi/0620IbnQudamaMaqdisi.MuntakhabMinCilal/0620IbnQudamaMaqdisi.MuntakhabMinCilal.ShamAY0034173-ara1
0281IbnAbiDunya.QasrAmal	pri	pri	z	19690		z	../data/0281IbnAbiDunya/0281IbnAbiDunya.QasrAmal/0281IbnAbiDunya.QasrAmal.JK009174-ara1.mARkdown
0792SadrDinIbnAbiCizzAdhraci.Tafsir	pri	pri	z	19665		z	../data/0792SadrDinIbnAbiCizzAdhraci/0792SadrDinIbnAbiCizzAdhraci.Tafsir/0792SadrDinIbnAbiCizzAdhraci.Tafsir.Shamela0001426-ara1
0500IbnAhmadSarrajBaghdadi.Fawaid	pri	pri	z	19659		z	../data/0500IbnAhmadSarrajBaghdadi/0500IbnAhmadSarrajBaghdadi.Fawaid/0500IbnAhmadSarrajBaghdadi.Fawaid.ShamAY0038144-ara1
0287IbnAbiCasim.Jihad	pri	pri	z	19653		z	../data/0287IbnAbiCasim/0287IbnAbiCasim.Jihad/0287IbnAbiCasim.Jihad.JK000562-ara1
0275Sukkari.DiwanAbiAswadDuali	pri	pri	z	19592		z	../data/0275Sukkari/0275Sukkari.DiwanAbiAswadDuali/0275Sukkari.DiwanAbiAswadDuali.Sham19Y0148539-ara1
1415CabdRazzaqCafifi.MudhakkiratTawhid	pri	pri	z	19588		z	../data/1415CabdRazzaqCafifi/1415CabdRazzaqCafifi.MudhakkiratTawhid/1415CabdRazzaqCafifi.MudhakkiratTawhid.Sham19Y0030863-ara1
0779IbnHabibHalabi.NasimSaba	pri	pri	z	19551		z	../data/0779IbnHabibHalabi/0779IbnHabibHalabi.NasimSaba/0779IbnHabibHalabi.NasimSaba.Shamela0000575-ara1
0658IbnYusufGanji.Bayan	pri	pri	z	19532		z	../data/0658IbnYusufGanji/0658IbnYusufGanji.Bayan/0658IbnYusufGanji.Bayan.Masaha001920-ara1
1307Qannawji.NashwatSakran	pri	pri	z	19526		z	../data/1307Qannawji/1307Qannawji.NashwatSakran/1307Qannawji.NashwatSakran.Shamela0028173-ara1
0562IbnHasanIsbahaniThaqafi.Fawaid	pri	pri	z	19493		z	../data/0562IbnHasanIsbahaniThaqafi/0562IbnHasanIsbahaniThaqafi.Fawaid/0562IbnHasanIsbahaniThaqafi.Fawaid.Shamela0029976-ara1
0007MaymunIbnQaysAcsha.Diwan	pri	pri	literature: poetry	19432	1	0000Paragon.ShicrJahili	../data/0007MaymunIbnQaysAcsha/0007MaymunIbnQaysAcsha.Diwan/0007MaymunIbnQaysAcsha.Diwan.JK007503-ara1
0733IbnJamacaBadrDinHamawi.TadhkiratSamic	pri	pri	z	19418		z	../data/0733IbnJamacaBadrDinHamawi/0733IbnJamacaBadrDinHamawi.TadhkiratSamic/0733IbnJamacaBadrDinHamawi.TadhkiratSamic.ShamAY0034810-ara1
1349RamadanHamud.BudhurHayat	pri	pri	z	19410		z	../data/1349RamadanHamud/1349RamadanHamud.BudhurHayat/1349RamadanHamud.BudhurHayat.ShamIbadiyya0000201-ara1
0765AbuMahasinHusayni.Ilmam	pri	pri	z	19407		z	../data/0765AbuMahasinHusayni/0765AbuMahasinHusayni.Ilmam/0765AbuMahasinHusayni.Ilmam.ShamAY0033585-ara1
0879IbnQutlubugha.KhulasatAfkar	pri	pri	z	19387		z	../data/0879IbnQutlubugha/0879IbnQutlubugha.KhulasatAfkar/0879IbnQutlubugha.KhulasatAfkar.ShamAY0037543-ara1
0320HakimTirmidhi.AcdaWaNafs	pri	pri	z	19381		z	../data/0320HakimTirmidhi/0320HakimTirmidhi.AcdaWaNafs/0320HakimTirmidhi.AcdaWaNafs.Shamela0006794-ara1
0429AbuMansurThacalibi.MutanabbiWaMaLahu	pri	pri	z	19373		z	../data/0429AbuMansurThacalibi/0429AbuMansurThacalibi.MutanabbiWaMaLahu/0429AbuMansurThacalibi.MutanabbiWaMaLahu.Shamela0037032-ara1.completed
1079CumarDafriZuhri.DurraMunifa	pri	pri	z	19366		z	../data/1079CumarDafriZuhri/1079CumarDafriZuhri.DurraMunifa/1079CumarDafriZuhri.DurraMunifa.ShamAY0033178-ara1
0395IbnFarisQazwini.HilyatFuqaha	pri	pri	z	19334		z	../data/0395IbnFarisQazwini/0395IbnFarisQazwini.HilyatFuqaha/0395IbnFarisQazwini.HilyatFuqaha.Sham19Y0013256-ara1
0238IbnHabibQurtubi.AdabNisa	pri	pri	z	19333		z	../data/0238IbnHabibQurtubi/0238IbnHabibQurtubi.AdabNisa/0238IbnHabibQurtubi.AdabNisa.Shamela0026808-ara1.mARkdown
0399IbnAbiZamanaynIlbiri.RiyadJanna	pri	pri	z	19333		z	../data/0399IbnAbiZamanaynIlbiri/0399IbnAbiZamanaynIlbiri.RiyadJanna/0399IbnAbiZamanaynIlbiri.RiyadJanna.Shamela0009698-ara1
0721IbnRushaydSabti.SunanAbyan	pri	pri	z	19333		z	../data/0721IbnRushaydSabti/0721IbnRushaydSabti.SunanAbyan/0721IbnRushaydSabti.SunanAbyan.JK000590-ara1
0852IbnHajarCasqalani.LadhdhatCaysh	pri	pri	z	19313		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.LadhdhatCaysh/0852IbnHajarCasqalani.LadhdhatCaysh.ShamAY0033678-ara1
1033MarciKarmi.QalaidMarjan	pri	pri	z	19307		z	../data/1033MarciKarmi/1033MarciKarmi.QalaidMarjan/1033MarciKarmi.QalaidMarjan.JK000451-ara1
0337IbnIshaqZajjaji.IdahCilalNahw	pri	pri	z	19282		z	../data/0337IbnIshaqZajjaji/0337IbnIshaqZajjaji.IdahCilalNahw/0337IbnIshaqZajjaji.IdahCilalNahw.Sham19Y0143170-ara1
1150IbnCaqila.FawaidJlalila	pri	pri	z	19275		z	../data/1150IbnCaqila/1150IbnCaqila.FawaidJlalila/1150IbnCaqila.FawaidJlalila.Shamela0010758-ara1
0633IbnHasanIbnDihyaKalbi.AdaMaWajaba	pri	pri	z	19261		z	../data/0633IbnHasanIbnDihyaKalbi/0633IbnHasanIbnDihyaKalbi.AdaMaWajaba/0633IbnHasanIbnDihyaKalbi.AdaMaWajaba.Shamela0023163-ara1
0677JamalDinAhmadAlTawus.CaynCibra	pri	pri	z	19261		z	../data/0677JamalDinAhmadAlTawus/0677JamalDinAhmadAlTawus.CaynCibra/0677JamalDinAhmadAlTawus.CaynCibra.Masaha004678-ara1
0182AbuYusufYacqub.IkhtilafAbiHanifa	pri	pri	z	19198		z	../data/0182AbuYusufYacqub/0182AbuYusufYacqub.IkhtilafAbiHanifa/0182AbuYusufYacqub.IkhtilafAbiHanifa.Shamela0096606-ara1.mARkdown
1282AhmadQurashi.MukhtasarMufid	pri	pri	z	19164		z	../data/1282AhmadQurashi/1282AhmadQurashi.MukhtasarMufid/1282AhmadQurashi.MukhtasarMufid.Zaydiyya0000135-ara1
0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya	pri	pri	z	19072		z	../data/0905IbnCabdAllahWaqqadAzhari/0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya/0905IbnCabdAllahWaqqadAzhari.SharhAzhariyya.Shamela0096610-ara1
0400IbnHusaynYamani.MudahatAmthal	pri	pri	z	19071		z	../data/0400IbnHusaynYamani/0400IbnHusaynYamani.MudahatAmthal/0400IbnHusaynYamani.MudahatAmthal.JK009361-ara1
1450MuhammadYahyaCizzan.SahabaCindaZaydiyya	pri	pri	z	19055		z	../data/1450MuhammadYahyaCizzan/1450MuhammadYahyaCizzan.SahabaCindaZaydiyya/1450MuhammadYahyaCizzan.SahabaCindaZaydiyya.Zaydiyya0000104-ara1
0702IbnDaqiqCidQushayri.Iqtirah	pri	pri	z	18992		z	../data/0702IbnDaqiqCidQushayri/0702IbnDaqiqCidQushayri.Iqtirah/0702IbnDaqiqCidQushayri.Iqtirah.Shamela0005968-ara1
0340CaliIbnCisaJisri.RisalatTawhid	pri	pri	z	18971		z	../data/0340CaliIbnCisaJisri/0340CaliIbnCisaJisri.RisalatTawhid/0340CaliIbnCisaJisri.RisalatTawhid.Kraken22021802055304-ara1
0672IbnMalik.IjazTacrif	pri	pri	z	18933		z	../data/0672IbnMalik/0672IbnMalik.IjazTacrif/0672IbnMalik.IjazTacrif.Shamela0010915-ara1
1322HasanTawfiqCadl.RasailBushra	pri	pri	z	18923		z	../data/1322HasanTawfiqCadl/1322HasanTawfiqCadl.RasailBushra/1322HasanTawfiqCadl.RasailBushra.Shamela0037007-ara1
0852AbuNucaymMustamli.ArabacinMutabayina	pri	pri	z	18911		z	../data/0852AbuNucaymMustamli/0852AbuNucaymMustamli.ArabacinMutabayina/0852AbuNucaymMustamli.ArabacinMutabayina.ShamAY0032859-ara1
0455IbnKhalafSaraqusti.CunwanFiQiraatSabca	pri	pri	z	18890		z	../data/0455IbnKhalafSaraqusti/0455IbnKhalafSaraqusti.CunwanFiQiraatSabca/0455IbnKhalafSaraqusti.CunwanFiQiraatSabca.JK009227-ara1
0325IbnSahlRazi.AkhbarFakhkh	pri	pri	z	18866		z	../data/0325IbnSahlRazi/0325IbnSahlRazi.AkhbarFakhkh/0325IbnSahlRazi.AkhbarFakhkh.Shamela0117366BK1-ara1.completed
0458Bayhaqi.BayanKhata	pri	pri	z	18784		z	../data/0458Bayhaqi/0458Bayhaqi.BayanKhata/0458Bayhaqi.BayanKhata.JK000711-ara1.completed
1450MuhammadCabdAllahCawadMuayyidi.SahihSunna	pri	pri	z	18777		z	../data/1450MuhammadCabdAllahCawadMuayyidi/1450MuhammadCabdAllahCawadMuayyidi.SahihSunna/1450MuhammadCabdAllahCawadMuayyidi.SahihSunna.Zaydiyya0000032-ara1
0571IbnCasakir.ArbacunaBuldaniyya	pri	pri	z	18748		z	../data/0571IbnCasakir/0571IbnCasakir.ArbacunaBuldaniyya/0571IbnCasakir.ArbacunaBuldaniyya.Shia002174-ara1
1450MuhammadCabdAllahCawadMuayyidi.NazaratFiZaydiyya	pri	pri	z	18744		z	../data/1450MuhammadCabdAllahCawadMuayyidi/1450MuhammadCabdAllahCawadMuayyidi.NazaratFiZaydiyya/1450MuhammadCabdAllahCawadMuayyidi.NazaratFiZaydiyya.Zaydiyya0000008-ara1
1096YahyaShawi.TuhafRabbaniyya	pri	pri	z	18713		z	../data/1096YahyaShawi/1096YahyaShawi.TuhafRabbaniyya/1096YahyaShawi.TuhafRabbaniyya.Shamela0036572-ara1
1057IbnCallan.NashrAlwiyatTashrif	pri	pri	z	18710		z	../data/1057IbnCallan/1057IbnCallan.NashrAlwiyatTashrif/1057IbnCallan.NashrAlwiyatTashrif.Sham19Y0017792-ara1
0505Ghazali.QawacidCaqaid	pri	pri	z	18693		z	../data/0505Ghazali/0505Ghazali.QawacidCaqaid/0505Ghazali.QawacidCaqaid.JK000954-ara1
0411HamidDinKirmani.MasabihFiIthbat	pri	pri	z	18651		z	../data/0411HamidDinKirmani/0411HamidDinKirmani.MasabihFiIthbat/0411HamidDinKirmani.MasabihFiIthbat.Shia003686-ara1.completed
0911Suyuti.Wushshah	pri	pri	z	18644		z	../data/0911Suyuti/0911Suyuti.Wushshah/0911Suyuti.Wushshah.Kraken22021802055302-ara1
0413ShaykhMufid.MasailSarwiyya	pri	pri	z	18643		z	../data/0413ShaykhMufid/0413ShaykhMufid.MasailSarwiyya/0413ShaykhMufid.MasailSarwiyya.Shia000007-ara1
1014MullaCaliQari.MawcizatHabib	pri	pri	z	18583		z	../data/1014MullaCaliQari/1014MullaCaliQari.MawcizatHabib/1014MullaCaliQari.MawcizatHabib.Sham19Y0014283-ara1
1232MuhammadSanbawiAmir.SharhThumam	pri	pri	z	18580		z	../data/1232MuhammadSanbawiAmir/1232MuhammadSanbawiAmir.SharhThumam/1232MuhammadSanbawiAmir.SharhThumam.Sham19Y0017091-ara1
0281IbnAbiDunya.Hawatif	pri	pri	z	18577		z	../data/0281IbnAbiDunya/0281IbnAbiDunya.Hawatif/0281IbnAbiDunya.Hawatif.JK000050-ara1.mARkdown
0629CabdLatifBaghdadi.IfadaWaIctibar	pri	pri	z	18549		z	../data/0629CabdLatifBaghdadi/0629CabdLatifBaghdadi.IfadaWaIctibar/0629CabdLatifBaghdadi.IfadaWaIctibar.Shamela0037031-ara1
0911Suyuti.IscafMubatta	pri	pri	z	18532		z	../data/0911Suyuti/0911Suyuti.IscafMubatta/0911Suyuti.IscafMubatta.ShamAY0034624-ara1
0833Shaybi.Sharaf	pri	pri	z	18525		z	../data/0833Shaybi/0833Shaybi.Sharaf/0833Shaybi.Sharaf.MMS00005-ara1
0660SultanCulamaCizzDinDimashqi.ImamFiBayan	pri	pri	z	18521		z	../data/0660SultanCulamaCizzDinDimashqi/0660SultanCulamaCizzDinDimashqi.ImamFiBayan/0660SultanCulamaCizzDinDimashqi.ImamFiBayan.JK000293-ara1
0953IbnTulun.InbaUmara	pri	pri	z	18508		z	../data/0953IbnTulun/0953IbnTulun.InbaUmara/0953IbnTulun.InbaUmara.Sham19Y0120145-ara1
1014IbnHidayaHusayni.TabaqatShaficiyya	pri	pri	z	18500		z	../data/1014IbnHidayaHusayni/1014IbnHidayaHusayni.TabaqatShaficiyya/1014IbnHidayaHusayni.TabaqatShaficiyya.ShamAY0034643-ara1
0259HunaynIbnIshaq.SinacaSaghiraLiJalinus	pri	pri	varia: medicine	18490	1	0000Paragon.TibbJalinus	../data/0259HunaynIbnIshaq/0259HunaynIbnIshaq.SinacaSaghiraLiJalinus/0259HunaynIbnIshaq.SinacaSaghiraLiJalinus.GRAR000038-ara1
0300QustaIbnLuqa.FulutarkhusFiAraTabiciyya	pri	pri	varia: greek	18472	1	0000Paragon.VariaYunaniyya	../data/0300QustaIbnLuqa/0300QustaIbnLuqa.FulutarkhusFiAraTabiciyya/0300QustaIbnLuqa.FulutarkhusFiAraTabiciyya.GRAR000077-ara1
0638IbnCarabi.TajTarajim	pri	pri	z	18472		z	../data/0638IbnCarabi/0638IbnCarabi.TajTarajim/0638IbnCarabi.TajTarajim.Kraken220208170551-ara1
0905IbnCabdAllahWaqqadAzhari.MuwassilTullab	pri	pri	z	18460		z	../data/0905IbnCabdAllahWaqqadAzhari/0905IbnCabdAllahWaqqadAzhari.MuwassilTullab/0905IbnCabdAllahWaqqadAzhari.MuwassilTullab.JK001179-ara1
0197WakicIbnJarrah.Zuhd	pri	pri	z	18458		z	../data/0197WakicIbnJarrah/0197WakicIbnJarrah.Zuhd/0197WakicIbnJarrah.Zuhd.JK011365-ara1
0845Maqrizi.MukhtasarKitabWitr	pri	pri	z	18453		z	../data/0845Maqrizi/0845Maqrizi.MukhtasarKitabWitr/0845Maqrizi.MukhtasarKitabWitr.JK000581-ara1
0241IbnHanbal.RaddCalaZanadiqa	pri	pri	z	18413		0000Paragon.CaqaidRudud	../data/0241IbnHanbal/0241IbnHanbal.RaddCalaZanadiqa/0241IbnHanbal.RaddCalaZanadiqa.Shamela0007623-ara1.completed
1450YahyaCabdKarimFadil.ManHumZaydiyya	pri	pri	z	18408		z	../data/1450YahyaCabdKarimFadil/1450YahyaCabdKarimFadil.ManHumZaydiyya/1450YahyaCabdKarimFadil.ManHumZaydiyya.Zaydiyya0000016-ara1
0392IbnJinniMawsili.LumacFiCarabiyya	pri	pri	z	18378		z	../data/0392IbnJinniMawsili/0392IbnJinniMawsili.LumacFiCarabiyya/0392IbnJinniMawsili.LumacFiCarabiyya.JK001134-ara1
0569CumaraYamani.NukatCasriyya	pri	pri	z	18378		z	../data/0569CumaraYamani/0569CumaraYamani.NukatCasriyya/0569CumaraYamani.NukatCasriyya.Shamela0009248BK1-ara1.mARkdown
0722AbuMajamicIbnHammuya.Arbacun	pri	pri	z	18344		z	../data/0722AbuMajamicIbnHammuya/0722AbuMajamicIbnHammuya.Arbacun/0722AbuMajamicIbnHammuya.Arbacun.ShamAY0038078-ara1
1450CabdAllahBusayri.MucjamAhammMusannafat	pri	pri	z	18300		z	../data/1450CabdAllahBusayri/1450CabdAllahBusayri.MucjamAhammMusannafat/1450CabdAllahBusayri.MucjamAhammMusannafat.Shamela0012886-ara1
1450AsgharMuntazarQaim.DawrQabailYamaniyya	pri	pri	z	18271		z	../data/1450AsgharMuntazarQaim/1450AsgharMuntazarQaim.DawrQabailYamaniyya/1450AsgharMuntazarQaim.DawrQabailYamaniyya.Zaydiyya0000238-ara1
0581IbnTufayl.HayyIbnYaqzan	pri	pri	z	18243		z	../data/0581IbnTufayl/0581IbnTufayl.HayyIbnYaqzan/0581IbnTufayl.HayyIbnYaqzan.Shamela0009734-ara1
0685SadidDinMuhallabi.MuthallathatLughawiyya	pri	pri	z	18237		z	../data/0685SadidDinMuhallabi/0685SadidDinMuhallabi.MuthallathatLughawiyya/0685SadidDinMuhallabi.MuthallathatLughawiyya.ShamAY0037030-ara1
1014MullaCaliQari.ShammCawarid	pri	pri	z	18220		z	../data/1014MullaCaliQari/1014MullaCaliQari.ShammCawarid/1014MullaCaliQari.ShammCawarid.Shamela0037559-ara1
0488IbnFutuhHumaydi.DhahabMasbuk	pri	pri	z	18212		z	../data/0488IbnFutuhHumaydi/0488IbnFutuhHumaydi.DhahabMasbuk/0488IbnFutuhHumaydi.DhahabMasbuk.ShamAY0033560-ara1
0987ZaynDinMalibari.IsticdadLiMawt	pri	pri	z	18211		z	../data/0987ZaynDinMalibari/0987ZaynDinMalibari.IsticdadLiMawt/0987ZaynDinMalibari.IsticdadLiMawt.Shamela0000483-ara1
0613CaliIbnZafir.GharaibTanbihat	pri	pri	z	18159		z	../data/0613CaliIbnZafir/0613CaliIbnZafir.GharaibTanbihat/0613CaliIbnZafir.GharaibTanbihat.Shamela0001595-ara1
0463IbnCabdBarr.InbahCalaQabail	pri	pri	z	18145		z	../data/0463IbnCabdBarr/0463IbnCabdBarr.InbahCalaQabail/0463IbnCabdBarr.InbahCalaQabail.Shia002117-ara1
0344NizamDinShashi.Usul	pri	pri	z	18132		z	../data/0344NizamDinShashi/0344NizamDinShashi.Usul/0344NizamDinShashi.Usul.JK000194-ara1
1348AhmadTaymurBasha.IclamMuhandisin	pri	pri	z	18121		z	../data/1348AhmadTaymurBasha/1348AhmadTaymurBasha.IclamMuhandisin/1348AhmadTaymurBasha.IclamMuhandisin.ShamAY0034656-ara1
0758NajmDinTarsusi.AhadithMuwafaqat	pri	pri	z	18095		z	../data/0758NajmDinTarsusi/0758NajmDinTarsusi.AhadithMuwafaqat/0758NajmDinTarsusi.AhadithMuwafaqat.ShamAY0038086-ara1
1205MurtadaZabidi.Amali	pri	pri	z	18093		z	../data/1205MurtadaZabidi/1205MurtadaZabidi.Amali/1205MurtadaZabidi.Amali.Shamela0010479-ara1
0507IbnQaysarani.HujjaCalaTarikMahajja	pri	pri	z	18088		z	../data/0507IbnQaysarani/0507IbnQaysarani.HujjaCalaTarikMahajja/0507IbnQaysarani.HujjaCalaTarikMahajja.ShamAY0033885-ara1
0840MahdiAhmadIbnYahyaHasani.Faraid	pri	pri	z	18052		z	../data/0840MahdiAhmadIbnYahyaHasani/0840MahdiAhmadIbnYahyaHasani.Faraid/0840MahdiAhmadIbnYahyaHasani.Faraid.Zaydiyya0000337-ara1
0630IbnCunayn.Diwan	pri	pri	literature: poetry	18018	1	0000Paragon.ShicrCabbasi	../data/0630IbnCunayn/0630IbnCunayn.Diwan/0630IbnCunayn.Diwan.JK007597-ara1.mARkdown
0505Ghazali.MishkatAnwar	pri	pri	z	17979		z	../data/0505Ghazali/0505Ghazali.MishkatAnwar/0505Ghazali.MishkatAnwar.Shamela0012421-ara1
0576IbnCabdSalamQadi.ArbacunCalawiyya	pri	pri	z	17969		z	../data/0576IbnCabdSalamQadi/0576IbnCabdSalamQadi.ArbacunCalawiyya/0576IbnCabdSalamQadi.ArbacunCalawiyya.Zaydiyya0000399-ara1
0643IbnCisaMaqdisi.SiratJarir	pri	pri	z	17969		z	../data/0643IbnCisaMaqdisi/0643IbnCisaMaqdisi.SiratJarir/0643IbnCisaMaqdisi.SiratJarir.ShamAY0032780-ara1
